Sample	virus_id	virus_length	provirus	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	kmer_freq	coordinates	genetic_code	virus_score	n_hallmarks	marker_enrichment	taxonomy	Genome type	Host type	Covered Fraction_Aphro18	RPKM_Aphro18	Covered Fraction_Povisternata	RPKM_Povisternata	Covered Fraction_Pcaliculata14	RPKM_Pcaliculata14	Covered Fraction_Characella	RPKM_Characella	Covered Fraction_Paratimea	RPKM_Paratimea	Covered Fraction_Pcaliculata07	RPKM_Pcaliculata07	Covered Fraction_Chondrilla	RPKM_Chondrilla	Covered Fraction_Ggar08	RPKM_Ggar08	Covered Fraction_Phycopsis	RPKM_Phycopsis	Covered Fraction_Bolosoma	RPKM_Bolosoma	Covered Fraction_Gmega17	RPKM_Gmega17	Covered Fraction_Ggar09	RPKM_Ggar09	Covered Fraction_Farrea	RPKM_Farrea	Covered Fraction_Pcaliculata13	RPKM_Pcaliculata13	Covered Fraction_Gmega16	RPKM_Gmega16
Gmega17	Gmega17_contig_31589	55736	No	91	21	2	Medium-quality	Genome-fragment	71.59	HMM-based (lower-bound)	1.0		11	0.9767	8	33.158	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.0035883451	0.06790706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03636788	0.08255863	1.0	37.03557	0.0	0.0	0.0	0.0	0.0	0.0	0.90173316	14.130124
Gmega17	Gmega17_contig_32558	10511	No	23	2	0	Low-quality	Genome-fragment	11.74	HMM-based (lower-bound)	1.0		11	0.9359	1	3.7137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0616497	0.35981813	0.054894872	0.4627378	0.0	0.0	1.0	31.70571	0.0	0.0	0.0	0.0	0.0	0.0	0.6682523	12.487817
Gmega17	Gmega17_contig_33219	6795	No	10	1	0	Low-quality	Genome-fragment	14.85	HMM-based (lower-bound)	1.0		11	0.8795	0	1.3102	Unclassified	Unknown	Unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.320104	0.0	0.0	0.0	0.0	0.0	0.0	0.03414275	1.2073163
Gmega17	Gmega17_contig_33558	21679	No	34	1	1	Low-quality	Genome-fragment	30.34	HMM-based (lower-bound)	1.0		11	0.9654	0	7.7938	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.026292726	0.0	0.034964714	42.1929	0.033350248	13.792361	0.034918584	23.410393	0.033211865	19.702011	0.05604502	38.088757	0.034549564	34.63702	0.05890493	24.24949	0.09474607	59.230263	0.035103094	56.035465	1.0	103.93593	0.034734074	30.868786	0.011485769	0.2001058	0.034549564	12.37494	0.88767934	77.57561
Gmega17	Gmega17_contig_33758	8385	No	17	2	0	Low-quality	Genome-fragment	5.66	HMM-based (lower-bound)	1.0		11	0.8052	0	1.7183	Unclassified	Unknown	Unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.914543	0.12748957	1.0364897	0.0	0.0	0.0	0.0	0.64460343	9.783798
Gmega17	Gmega17_contig_34264	5554	No	11	1	0	Low-quality	Genome-fragment	8.3	HMM-based (lower-bound)	1.0		11	0.8776	0	1.7015	Unclassified	Unknown	Unknown	0.0	0.0	0.9879366	6.2939653	0.9918977	8.859072	0.0	0.0	0.0	0.0	0.746309	3.6484013	0.7567519	3.2383025	0.72200215	10.21439	0.97119194	2.6272075	0.9040331	1.6569997	1.0	6.2690086	0.9810947	2.3472183	0.0	0.0	0.6804105	5.5203733	0.9648902	7.3854113
Gmega17	Gmega17_contig_35147	11175	No	13	2	0	Low-quality	Genome-fragment	13.57	HMM-based (lower-bound)	1.0		11	0.916	3	7.6412	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.021834452	0.33869067	0.0	0.0	0.0076957494	0.424678	0.0	0.0	0.0	0.0	0.0073378077	0.33843833	0.0	0.0	0.0	0.0	1.0	56.97301	0.0	0.0	0.0	0.0	0.0	0.0	0.99973154	11.011698
Gmega17	Gmega17_contig_35339	20906	No	35	1	0	Low-quality	Genome-fragment	10.93	HMM-based (lower-bound)	1.0		11	0.8898	0	1.5242	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	dsDNA	Eukaryote	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035013873	0.1809073	0.0	0.0	0.0	0.0	1.0	44.49153	0.0	0.0	0.019181097	0.20750472	0.0	0.0	0.37969962	9.4178295
Gmega17	Gmega17_contig_35738	10680	No	12	2	0	Low-quality	Genome-fragment	12.97	HMM-based (lower-bound)	1.0		11	0.936	3	5.2365	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019569289	0.4743263	0.0	0.0	0.01863296	0.35412437	0.0	0.0	0.0	0.0	1.0	71.2569	0.0	0.0	0.0	0.0	0.0	0.0	0.032677904	0.7681381
Gmega17	Gmega17_contig_35880	8362	No	11	3	0	Low-quality	Genome-fragment	9.34	HMM-based (lower-bound)	1.0		11	0.8851	2	6.1782	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.12413298	1.3934737	0.3700072	1.3578814	0.0	0.0	0.0	0.0	0.051303517	0.6058126	0.15163836	0.0	0.0	0.0	0.064936616	1.7449785	0.37550825	4.95257	1.0	337.27148	0.24037312	1.0393407	0.0	0.0	0.31368095	3.2082794	1.0	302.16983
Gmega17	Gmega17_contig_36854	14987	No	25	9	0	Low-quality	Genome-fragment	36.15	HMM-based (lower-bound)	1.0		11	0.9396	5	15.9303	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.848869	11.662335	0.56428903	5.050868	0.99953294	16.781965	0.0	0.0	0.50570494	5.408212	0.981584	36.902317	0.9987322	19.936064	0.9997331	26.287502	0.92553544	8.596895	0.99986655	34.848278	0.99959964	32.18447	0.0	0.0	0.29819176	3.5801206	0.9610996	26.274658
Gmega17	Gmega17_contig_38305	11255	No	16	1	0	Low-quality	Genome-fragment	16.84	HMM-based (lower-bound)	1.0		11	0.9574	2	2.5833	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	28.725962	0.0	0.0	0.0	0.0	0.0	0.0	0.2602399	4.3733706
Gmega17	Gmega17_contig_38351	7334	No	13	1	0	Low-quality	Genome-fragment	5.69	HMM-based (lower-bound)	1.0		11	0.8911	2	4.4715	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.61058086	2.2878711	0.98895556	1445.8041	0.9944096	879.38574	0.9882738	366.20963	0.9704118	240.71843	0.98895556	1685.3782	0.98895556	1313.8462	0.9934551	1463.0039	0.98895556	1010.7018	0.98895556	1175.155	1.0	1194.3323	0.98895556	1717.1	0.88751024	8.281062	0.9888192	1129.7936	0.98895556	1486.6017
Gmega17	Gmega17_contig_38451	49441	No	61	26	0	Medium-quality	Genome-fragment	64.45	HMM-based (lower-bound)	1.0		11	0.9744	11	52.7276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.011407536	0.70703834	0.20733804	0.68897897	0.008090451	0.09084108	0.0	0.0	0.0	0.0	0.0	0.0	0.0031755022	0.07649619	0.006836431	0.098376594	0.0	0.0	1.0	48.99463	0.0	0.0	0.0	0.0	0.12639308	0.3875851	0.9839202	28.705784
Gmega17	Gmega17_contig_38469	44525	No	85	12	0	Low-quality	Genome-fragment	46.44	HMM-based (lower-bound)	1.0		11	0.9684	5	27.0752	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005592364	0.084942125	0.0	0.0	0.005749579	0.10334617	1.0	34.966095	0.0	0.0	0.013722627	0.09743052	0.0	0.0	0.8419989	16.213968
Gmega17	Gmega17_contig_38563	10146	No	24	1	0	Low-quality	Genome-fragment	10.26	HMM-based (lower-bound)	1.0		11	0.8636	0	0.0	Unclassified	Unknown	Unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21368027	0.4535273	1.0	130.40479	0.0	0.0	0.0	0.0	0.0	0.0	0.9668835	18.597027
Gmega17	Gmega17_contig_38618	27574	No	36	4	1	Low-quality	Genome-fragment	40.11	HMM-based (lower-bound)	1.0		11	0.9635	7	15.8761	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.0	0.0	0.3029303	0.48864222	0.0	0.0	0.0	0.0	0.0	0.0	0.007978531	0.13715993	0.04819758	0.5291764	0.049031697	0.66751117	1.0	32.469788	0.0	0.0	0.1189889	0.1573255	0.0	0.0	0.59106404	4.4627447
Gmega17	Gmega17_contig_38738	19448	No	46	1	1	Low-quality	Genome-fragment	12.42	HMM-based (lower-bound)	1.0		11	0.7064	0	0.0	Unclassified	Unknown	Unknown	0.0	0.0	0.013214726	0.29957393	0.04946524	0.38922954	0.07142123	2.0784378	0.073323734	0.48804775	0.049979433	0.7814384	0.05018511	0.924801	0.04900247	0.38893953	0.11260798	0.25009444	0.07327232	2.1294422	1.0	41.688797	0.07280954	1.1172057	0.0	0.0	0.11178527	0.5911948	0.47017688	4.64011
Gmega17	Gmega17_contig_3943	6849	No	6	2	0	Low-quality	Genome-fragment	9.81	HMM-based (lower-bound)	1.0		11	0.955	0	5.81	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.25857788	0.69996655	0.94729155	543.56647	0.51219153	296.20227	0.19053876	79.34648	0.18396847	1.3858305	0.78522414	669.3756	0.43057382	504.8501	0.5971675	420.77975	0.3458899	447.3963	0.4914586	460.88785	1.0	388.53784	0.32004672	541.2027	0.13651627	1.2667817	0.7066725	384.98657	0.5911812	444.3828
Gmega17	Gmega17_contig_5443	12853	No	17	1	1	Low-quality	Genome-fragment	8.06	HMM-based (lower-bound)	1.0		11	0.708	0	2.8342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.12090562	0.7459847	0.9786042	254.29472	0.9999222	209.66515	0.8220649	37.389423	0.33416322	11.200127	0.97673696	327.5254	1.0	183.31165	1.0	234.8148	1.0	186.18282	0.97759277	168.62218	1.0	245.74005	0.99906635	193.38803	0.10456703	1.350064	0.9861511	331.27896	1.0	267.4361
Gmega17	Gmega17_contig_6036	7985	No	12	3	0	Low-quality	Genome-fragment	9.12	HMM-based (lower-bound)	1.0		11	0.8136	1	5.1218	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.1373826	4.5028844	0.9706951	506.36484	0.91734505	375.40582	0.8746399	638.95886	0.85585475	997.4946	0.96455854	453.60678	0.97582966	607.02576	0.9982467	359.02225	0.84007514	605.467	0.99912333	440.2676	1.0	752.4866	0.96656233	501.75775	0.07701941	0.54328036	0.78948027	368.61295	0.99974954	752.05
Gmega17	Gmega17_contig_8077	5349	No	7	1	0	Low-quality	Genome-fragment	5.21	HMM-based (lower-bound)	1.0		11	0.9718	2	6.7712	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae	dsDNA	Prokaryote	0.0	0.0	0.023368854	0.0	0.19424191	1.4151684	0.25051412	0.8396473	0.0	0.0	0.08655824	0.9470564	0.0908581	0.84060246	0.045989905	0.70705706	0.06281548	1.8185967	0.03757712	0.860252	0.15086932	1.8597909	0.37894934	4.061959	0.07440643	0.8110102	0.111983545	1.4329852	0.0	0.0
Gmega17	Gmega17_contig_8529	9155	No	16	5	0	Low-quality	Genome-fragment	9.97	HMM-based (lower-bound)	1.03		11	0.9559	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0085199345	0.636386	0.4463135	0.4134209	0.01638449	0.0	0.0	0.0	0.4317859	0.5533375	0.8924085	0.9822791	0.6010923	1.6524514	0.0	0.0	0.052758057	1.0052404	0.33260512	1.6299325	0.2233752	0.0	0.0	0.0	0.05832878	0.83725154	0.035390496	0.89609116
Gmega17	Gmega17_contig_8777	6566	No	7	1	0	Low-quality	Genome-fragment	12.37	HMM-based (lower-bound)	1.0		11	0.7164	0	2.7839	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.09518733	1.0952035	0.6174231	283.05365	0.42704844	171.77744	0.09549193	29.41285	0.74489796	1071.8835	0.5933597	232.22772	0.5753884	195.85217	0.4992385	204.48172	0.97426134	166.67122	0.9996954	170.9965	1.0	428.01038	0.996954	404.3695	0.0	0.0	0.81388974	170.43794	0.9990862	640.9543
Gmega17	Gmega17_contig_9466	5474	No	10	1	0	Low-quality	Genome-fragment	13.69	AAI-based (medium-confidence)	1.0		11	0.8497	1	2.6535	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.50657654	13.836222	0.7720131	11.754249	0.7128243	15.589003	0.2234198	6.068768	0.5622945	11.105163	0.8757764	56.677097	0.9731458	14.509135	0.9059189	59.531803	0.3998904	37.82736	0.9981732	27.259832	0.98374134	53.18732	0.0	0.0	0.9539642	7.7014446	0.633175	20.981367
Paratimea	Paratimea_contig_10025	8833	No	9	1	0	Low-quality	Genome-fragment	0.7	HMM-based (lower-bound)	1.48		4	0.9359	0	1.7183	Unclassified	Unknown	Unknown	0.13551454	1.8996092	0.0	0.0	0.0	0.0	0.0	0.0	1.0	361.0508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_10515	6085	No	6	2	0	Low-quality	Genome-fragment	0.49	HMM-based (lower-bound)	2.7		4	0.8228	0	0.0	Unclassified	Unknown	Unknown	0.30632704	1.5757011	0.0	0.0	0.0	0.0	0.0	0.0	1.0	95.92942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_10520	7255	No	8	1	0	Low-quality	Genome-fragment	0.58	HMM-based (lower-bound)	2.25		4	0.9546	0	1.3705	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.15713301	1.3215908	0.0	0.0	0.0	0.0	0.0	0.0	1.0	65.19583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_11936	7431	No	11	2	0	Low-quality	Genome-fragment	9.02	HMM-based (lower-bound)	1.0		11	0.8932	1	3.1149	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.09810254	0.64514476	0.0	0.0	0.0	0.0	0.0	0.0	1.0	30.86788	0.0	0.0	0.05234827	0.6050845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_11937	8751	No	10	2	0	Low-quality	Genome-fragment	10.61	HMM-based (lower-bound)	1.0		11	0.8581	2	4.2051	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.3008799	12.600117	0.20009142	1.9972965	0.03222489	1.7300277	0.20157696	14.370432	1.0	2877.3293	0.03953834	1.157766	0.2010056	12.845339	0.09496058	1.7287388	0.2030625	25.566963	0.20089133	12.619782	0.36910066	27.851276	0.20089133	8.441689	0.05245115	0.49572548	0.0	0.0	0.2018055	12.186983
Paratimea	Paratimea_contig_12173	13971	No	27	6	1	Low-quality	Genome-fragment	15.77	HMM-based (lower-bound)	1.01		11	0.7624	3	7.3523	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.093336195	1.2510444	0.22818696	0.8127267	0.029274927	0.96441346	1.0	21.853241	0.11888913	2.1755657	0.06363181	0.96551055	0.26483428	1.0828282	0.090043664	1.3925523	0.05382578	0.32935995	0.37212798	2.8481917	0.26211438	3.1103594	0.0	0.0	0.07465464	1.0972784	0.092190966	3.5231757
Paratimea	Paratimea_contig_1249_174639_193857	19219	Yes	24	13	0	Low-quality	Genome-fragment	31.63	HMM-based (lower-bound)	1.04	174639-193857	11	0.8534	10	24.5156	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.0	0.0	0.0383995	0.23368923	1.0	11.3588505	0.0	0.0	0.0	0.0	0.0	0.0	0.0145689165	0.2530744	0.0071803946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_12693	5022	No	7	1	0	Low-quality	Genome-fragment	0.4	HMM-based (lower-bound)	1.78		4	0.9476	0	1.7104	Unclassified	Unknown	Unknown	0.034050178	0.47730693	0.0	0.0	0.0	0.0	0.0	0.0	1.0	36.2249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_13166	21455	No	32	4	0	Low-quality	Genome-fragment	47.06	HMM-based (lower-bound)	1.0		11	0.8121	5	11.4653	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.0	0.0	0.009508274	0.20933458	1.0	10.175052	0.003076206	0.23611303	0.003076206	0.20957272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_13224	16533	No	16	1	0	Low-quality	Genome-fragment	1.32	HMM-based (lower-bound)	2.83		4	0.975	0	5.6012	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.2349241	1.0148942	0.0	0.0	0.0	0.0	0.0	0.0	0.999879	97.11816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_13251_107149_123603	16455	Yes	27	1	1	Low-quality	Genome-fragment	2.99	HMM-based (lower-bound)	1.01	107149-123603	11	0.8465	0	8.6963	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.16365847	0.4370165	0.42698267	3.1865706	0.06295959	0.23001325	0.0	0.0	1.0	59.989155	0.09085384	1.5392904	0.08222425	1.6395197	0.13552111	1.6088932	0.096566394	0.8867524	0.0702522	0.8389222	0.28982073	4.534194	0.1961106	6.8661537	0.0	0.0	0.15417807	0.23290908	0.23263445	10.968201
Paratimea	Paratimea_contig_13351	7047	No	13	3	0	Low-quality	Genome-fragment	7.15	HMM-based (lower-bound)	1.0		11	0.9087	3	4.4633	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.031786576	0.82675093	0.0	0.0	0.03391514	0.6373313	1.0	6.5099816	0.0	0.0	0.0	0.0	0.0	0.0	0.10075209	0.6901997	0.0	0.0	0.11834823	1.4116676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_14134	9122	No	12	2	0	Low-quality	Genome-fragment	0.73	HMM-based (lower-bound)	3.4		4	0.9441	0	1.7104	Unclassified	Unknown	Unknown	0.22363517	1.313876	0.0	0.0	0.0	0.0	0.0	0.0	1.0	118.791824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_14438	10250	No	18	3	0	Low-quality	Genome-fragment	10.49	HMM-based (lower-bound)	1.0		11	0.7309	1	2.5139	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.018146342	0.46771422	0.39004877	32.39888	0.058536585	13.662451	0.2150244	56.52432	1.0	239.68102	0.019804878	22.734344	0.09609756	11.4054575	0.24292684	13.283291	0.08243903	46.028503	0.17795122	107.74216	0.18136585	39.792088	0.19756098	18.653782	0.0	0.0	0.01902439	8.225894	0.059707318	32.81486
Paratimea	Paratimea_contig_14538	11709	No	19	3	0	Low-quality	Genome-fragment	14.2	HMM-based (lower-bound)	1.22		11	0.9186	6	8.4342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.3764105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_14735	5308	No	6	1	0	Low-quality	Genome-fragment	1.89	HMM-based (lower-bound)	1.0		11	0.8857	0	1.7028	Unclassified	Unknown	Unknown	0.0	0.0	0.36623964	3.29283	0.07234363	0.71304977	0.75866616	40.61438	1.0	66.75797	0.06725697	0.9543717	0.0	0.0	0.0	0.0	0.08006782	0.91632193	0.2317257	2.6006904	0.06876413	0.9370781	0.054634515	1.6373335	0.0	0.0	0.0	0.0	0.049736246	1.5455378
Paratimea	Paratimea_contig_1499_1_3769_22616	18848	Yes	23	3	1	Low-quality	Genome-fragment	21.06	HMM-based (lower-bound)	1.0	3769-22616	11	0.8884	4	5.6706	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.061916385	0.8902402	0.18856113	2.7819939	0.07316426	1.8072904	0.38539898	8.578408	1.0	672.8723	0.28538838	2.4189432	0.20617571	4.0555234	0.130677	7.825757	0.19227505	8.257788	0.25567698	3.9061868	0.3249151	10.028248	0.26268038	7.1471767	0.0	0.0	0.0	0.0	0.31027165	11.3166685
Paratimea	Paratimea_contig_15296	29648	No	22	2	0	Low-quality	Genome-fragment	2.37	HMM-based (lower-bound)	1.38		4	0.802	0	2.741	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.2849096	12.127472	0.0	0.0	0.0048232595	0.12766016	0.0	0.0	1.0	2193.2888	0.0	0.0	0.0	0.0	0.0	0.0	0.008533459	0.16405278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027320562	0.12926738	0.0	0.0
Paratimea	Paratimea_contig_15724_2775_19745	16971	Yes	24	2	1	Low-quality	Genome-fragment	21.14	HMM-based (lower-bound)	1.0	2775-19745	11	0.9601	3	9.0518	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.68599373	1.2711871	0.0247481	0.6865964	0.0	0.0	0.37458017	2.381796	1.0	83.98533	0.085970186	0.5969954	0.0	0.0	0.0	0.0	0.0	0.0	0.03564905	0.5422766	0.028696012	0.87926656	0.0	0.0	0.0	0.0	0.0	0.0	0.049142655	0.9667921
Paratimea	Paratimea_contig_15806	7018	No	11	1	0	Low-quality	Genome-fragment	6.3	HMM-based (lower-bound)	1.0		11	0.9587	2	4.8268	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.184424	0.0	0.0	0.10986036	0.6406929	0.086491875	0.5389068	0.053576518	0.6930517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_20047_1_1_9486	9486	Yes	4	1	0	Low-quality	Genome-fragment	0.79	HMM-based (lower-bound)	1.04	1-9486	11	0.878	0	3.3521	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.14621547	11.623827	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3070.4631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017921148	0.5243528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_21333	6713	No	7	1	0	Not-determined	Genome-fragment	0.0		1.14		11	0.8092	0	0.0	Unclassified	Unknown	Unknown	0.053180397	1.4282947	0.0	0.0	0.0	0.0	0.0	0.0	1.0	234.70845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_21561	8523	No	10	1	0	Low-quality	Genome-fragment	16.45	HMM-based (lower-bound)	1.0		11	0.8609	0	2.1406	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.41288278	12.987934	0.6241934	12.878232	0.20732136	3.1617556	1.0	16.518993	0.9582307	84.99473	0.0	0.0	0.0	0.0	0.03285228	0.5706719	0.14020884	0.53989065	0.14149947	6.4195848	0.0	0.0	0.0	0.0	0.5022879	12.590699	0.04963041	7.700307
Paratimea	Paratimea_contig_21681	12754	No	7	1	0	Low-quality	Genome-fragment	14.32	HMM-based (lower-bound)	1.55		11	0.9523	1	1.1899	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.6444253	183.05728	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24339.873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratimea	Paratimea_contig_22328_41889_104457	61574	Yes	89	5	1	High-quality	High-quality	92.88	HMM-based (lower-bound)	1.0	41889-104457	11	0.8473	2	16.313	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.16578425	1.7907498	0.19630039	58.66422	0.18772534	29.013184	0.062120374	8.388223	1.0	638.3555	0.19712865	49.363087	0.12998994	15.189001	0.11849157	30.465714	0.17413194	26.225254	0.34896222	16.067171	0.46360478	59.21249	0.27006528	45.449238	0.019586189	0.14090668	0.1187839	15.311652	0.39495566	91.531364
